ipeds_id,academic_year,data_source,tuition_in_state,tuition_out_state,required_fees,tuition_fees_in_state,tuition_fees_out_state,room_board_on_campus,room_board_off_campus,books_supplies,personal_expenses,transportation,has_tuition_data,has_fees_data,data_completeness_score,validation_issues,validation_status
227979,2023-24,IC2023_AY,3456.0,5352.0,0.0,3456.0,5352.0,,18971.0,1460.0,,,True,False,70,,clean
228042,2023-24,IC2023_AY,37396.0,37396.0,0.0,37396.0,37396.0,10407.0,11020.0,50.0,1575.0,,True,False,90,,clean
228149,2023-24,IC2023_AY,35144.0,35144.0,1098.0,36242.0,36242.0,11720.0,4000.0,1300.0,3100.0,,True,True,90,,clean
228158,2023-24,IC2023_AY,2568.0,2952.0,1885.0,4453.0,4837.0,5330.0,7999.0,1083.0,4294.0,,True,True,90,,clean
228246,2023-24,IC2023_AY,57212.0,57212.0,7248.0,64460.0,64460.0,18230.0,10808.0,800.0,2600.0,,True,True,90,,clean
228316,2023-24,IC2023_AY,3240.0,5208.0,1086.0,4326.0,6294.0,6000.0,6291.0,1929.0,5787.0,,True,True,90,,clean
228325,2023-24,IC2023_AY,17650.0,17650.0,960.0,18610.0,18610.0,9050.0,14820.0,1406.0,6194.0,,True,True,90,,clean
228343,2023-24,IC2023_AY,50558.0,50558.0,300.0,50858.0,50858.0,13628.0,16350.0,1300.0,1620.0,,True,True,90,,clean
228431,2023-24,IC2023_AY,7842.0,17922.0,2758.0,10600.0,20680.0,11142.0,11142.0,1202.0,3860.0,,True,True,90,,clean
228459,2023-24,IC2023_AY,8606.0,20366.0,2844.0,11450.0,23210.0,12270.0,12480.0,740.0,4170.0,,True,True,90,,clean
228468,2023-24,IC2023_AY,23928.0,23928.0,660.0,24588.0,24588.0,9032.0,9032.0,1200.0,3000.0,,True,True,90,,clean
228486,2023-24,IC2023_AY,10070.0,10070.0,2051.0,12121.0,12121.0,7042.0,6942.0,1903.0,1400.0,,True,True,90,,clean
228501,2023-24,IC2023_AY,5419.0,15211.0,2173.0,7592.0,17384.0,10330.0,9744.0,1490.0,5504.0,,True,True,90,,clean
228529,2023-24,IC2023_AY,4416.0,14496.0,3462.0,7878.0,17958.0,10846.0,13332.0,1560.0,3816.0,,True,True,90,,clean
228547,2023-24,IC2023_AY,3402.0,8235.0,0.0,3402.0,8235.0,,10116.0,1719.0,,,True,False,70,,clean
228608,2023-24,IC2023_AY,1848.0,2832.0,2952.0,4800.0,6696.0,,14400.0,2000.0,,,True,True,70,,clean
228699,2023-24,IC2023_AY,1704.0,1920.0,2212.0,3916.0,5332.0,,12286.0,1736.0,,,True,True,70,,clean
228705,2023-24,IC2023_AY,5137.0,18493.0,4755.0,9892.0,26106.0,10823.0,11613.0,1190.0,3322.0,,True,True,90,,clean
228723,2023-24,IC2023_AY,9003.0,36428.0,3838.0,12841.0,40328.0,13154.0,11780.0,900.0,6354.0,,True,True,90,,clean
228769,2023-24,IC2023_AY,9206.0,27138.0,2521.0,11727.0,29659.0,10582.0,12138.0,1150.0,5316.0,,True,True,90,,clean
228778,2023-24,IC2023_AY,11678.0,42778.0,0.0,11678.0,42778.0,14136.0,14840.0,724.0,5034.0,,True,False,90,,clean
228787,2023-24,IC2023_AY,14564.0,40064.0,0.0,14564.0,40064.0,13832.0,13730.0,1200.0,3780.0,,True,False,90,,clean
228796,2023-24,IC2023_AY,7704.0,23472.0,1840.0,9544.0,25512.0,10864.0,12452.0,1646.0,3662.0,,True,True,90,,clean
228802,2023-24,IC2023_AY,7020.0,22320.0,2432.0,9452.0,24752.0,10710.0,9820.0,2860.0,3092.0,,True,True,90,,clean
228875,2023-24,IC2023_AY,57130.0,57130.0,90.0,57220.0,57220.0,14800.0,14800.0,800.0,4240.0,,True,True,90,,clean
228884,2023-24,IC2023_AY,8208.0,8208.0,1900.0,10108.0,10108.0,8000.0,8000.0,2300.0,1500.0,,True,True,90,,clean
228981,2023-24,IC2023_AY,34300.0,34300.0,620.0,34920.0,34920.0,11880.0,14640.0,1000.0,3650.0,,True,True,90,,clean
229018,2023-24,IC2023_AY,6577.0,18817.0,2660.0,9237.0,21477.0,12780.0,11836.0,1684.0,3398.0,,True,True,90,,clean
229027,2023-24,IC2023_AY,6239.0,19177.0,3040.0,9279.0,22217.0,11843.0,10449.0,1000.0,2932.0,,True,True,90,,clean
229063,2023-24,IC2023_AY,6941.0,18701.0,1696.0,8637.0,20397.0,10914.0,15320.0,1654.0,6028.0,,True,True,90,,clean
229115,2023-24,IC2023_AY,8935.0,21534.0,2917.0,11852.0,24451.0,10460.0,10460.0,1200.0,4510.0,,True,True,90,,clean
229160,2023-24,IC2023_AY,32960.0,32960.0,4974.0,37934.0,37934.0,13024.0,17328.0,1500.0,4272.0,,True,True,90,,clean
229179,2023-24,IC2023_AY,5712.0,15792.0,2928.0,8640.0,18720.0,11358.0,9477.0,1140.0,3564.0,,True,True,90,,clean
229267,2023-24,IC2023_AY,50712.0,50712.0,640.0,51352.0,51352.0,14472.0,14472.0,1000.0,1400.0,,True,True,90,,clean
229355,2023-24,IC2023_AY,960.0,1560.0,3096.0,4056.0,4656.0,9458.0,9424.0,1000.0,5766.0,,True,True,90,,clean
229504,2023-24,IC2023_AY,2400.0,3840.0,2640.0,5040.0,6480.0,6138.0,7364.0,1600.0,4224.0,,True,True,90,,clean
229540,2023-24,IC2023_AY,2808.0,3792.0,1464.0,4272.0,5256.0,,8276.0,1600.0,,,True,True,70,,clean
229780,2023-24,IC2023_AY,21728.0,21728.0,1458.0,23186.0,23186.0,9356.0,13500.0,780.0,3300.0,,True,True,90,,clean
229799,2023-24,IC2023_AY,6060.0,8580.0,1050.0,7110.0,9630.0,7770.0,7695.0,1800.0,2562.0,,True,True,90,,clean
229814,2023-24,IC2023_AY,6372.0,8267.0,2729.0,9101.0,10996.0,9449.0,8582.0,1200.0,4854.0,,True,True,90,,clean
229832,2023-24,IC2023_AY,3510.0,4530.0,1320.0,4830.0,5850.0,5785.0,6206.0,1576.0,3355.0,,True,True,90,,clean
229841,2023-24,IC2023_AY,768.0,2016.0,3552.0,4320.0,5568.0,5600.0,7067.0,1571.0,3515.0,,True,True,90,,clean
229887,2023-24,IC2023_AY,12500.0,12500.0,0.0,12500.0,12500.0,5000.0,5000.0,600.0,1200.0,,True,False,90,,clean
230038,2023-24,IC2023_AY,6496.0,6496.0,0.0,6496.0,6496.0,9720.0,9720.0,1040.0,5736.0,,True,False,90,,clean
230047,2023-24,IC2023_AY,6438.0,6438.0,0.0,6438.0,6438.0,9916.0,6440.0,1310.0,8160.0,,True,False,90,,clean
230171,2023-24,IC2023_AY,5266.0,16834.0,808.0,6074.0,17642.0,9308.0,9308.0,900.0,7382.0,,True,True,90,,clean
230418,2023-24,IC2023_AY,3888.0,3888.0,0.0,3888.0,3888.0,,6928.0,270.0,,,True,False,70,,clean
230597,2023-24,IC2023_AY,4180.0,13746.0,384.0,4564.0,14130.0,5050.0,4000.0,1000.0,3000.0,,True,True,90,,clean
230603,2023-24,IC2023_AY,6006.0,19822.0,764.0,6770.0,20586.0,8824.0,9200.0,800.0,3900.0,,True,True,90,,clean
230728,2023-24,IC2023_AY,7387.0,23305.0,918.0,8305.0,24223.0,8644.0,8890.0,856.0,4192.0,,True,True,90,,clean
230737,2023-24,IC2023_AY,5614.0,17174.0,656.0,6270.0,17830.0,,9234.0,670.0,,,True,True,70,,clean
230746,2023-24,IC2023_AY,3778.0,13222.0,479.0,4257.0,13701.0,,15514.0,700.0,,,True,True,70,,clean
230764,2023-24,IC2023_AY,8175.0,28697.0,1140.0,9315.0,29837.0,12398.0,18200.0,1100.0,7800.0,,True,True,90,,clean
230782,2023-24,IC2023_AY,5471.0,16164.0,920.0,6391.0,17084.0,9232.0,7380.0,1400.0,5060.0,,True,True,90,,clean
230807,2023-24,IC2023_AY,40896.0,40896.0,520.0,41416.0,41416.0,11770.0,15107.0,1000.0,3681.0,,True,True,90,,clean
230816,2023-24,IC2023_AY,63802.0,63802.0,842.0,64644.0,64644.0,18640.0,18640.0,1200.0,2800.0,,True,True,90,,clean
230852,2023-24,IC2023_AY,45100.0,45100.0,450.0,45550.0,45550.0,16900.0,13720.0,1000.0,2484.0,,True,True,90,,clean
